SQLDATE,date,Actor1Name,Actor1CountryCode,EventCode,EventLabel,QuadClass,GoldsteinScale,NumMentions,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,SourceDomain,GKG_Themes,GKG_Persons,GKG_Organizations,GKG_Locations,GKG_V2Tone,GKG_SharingImage,GKG_DocId,QuadLabel,IsConflict,IsNegative,MediaWeight,IsNorthBenin,ZoneBenin,DepartementBenin,SourceRegion,GoldsteinNorm,ToneNorm,month,ToneCategory,GoldsteinBin,cluster_kmeans,PCA1,PCA2,cluster_dbscan,proba_conflict
20250422,2025-04-22,Syndicat,BN,70,Aide/assistance,2,2.91,9,3,0.92,Kandi,11.1342,2.9394,fraternite.bj,HUMAN_RIGHTS;PROTEST,Thomas Boni Yayi;Lionel Zinsou,,"Kandi, Benin","0.92,0.92,0.0,0.92,0.92,117",,20250422000000-fraternite_bj-BN-00054,Cooperation materielle,0,0,27,1,Nord,Alibori,Benin,0.6455,0.523,2025-04,Neutre,Neutre,0,-0.2496141024836253,0.7133315257091809,0,0.0014799732
20250329,2025-03-29,ONG,NG,145,Manifestation/revolte,4,-3.28,12,9,-8.92,Porto-Novo,6.4969,2.6289,rfi.fr,,Lionel Zinsou,UNICEF;Banque Mondiale,"Porto-Novo, Benin","-8.92,0.0,8.92,8.92,0.78,385",,20250329000000-rfi_fr-BN-00055,Conflit materiel,1,1,108,0,Sud,Oueme,International,0.336,0.277,2025-03,Tres negatif,Destabilisant,1,3.188841239865911,-2.2732228622080037,-1,0.99995244
20250816,2025-08-16,Gouvernement,BN,10,Declaration publique,1,2.05,5,3,0.91,Porto-Novo,6.4969,2.6289,lanouvelletribune.bj,DIPLOMACY,,Union Africaine,"Porto-Novo, Benin","0.91,0.91,0.0,0.91,0.62,220",,20250816000000-lanouvelletribune_bj-BN-00056,Cooperation verbale,0,0,15,0,Sud,Oueme,Benin,0.6025,0.5228,2025-08,Neutre,Neutre,0,-0.8974879625924347,0.47478714869305927,0,0.007418946
20251031,2025-10-31,Gouvernement,BN,20,Appel action,1,2.98,8,3,2.73,Cotonou,6.3654,2.4183,apanews.net,ELECTIONS;PROTEST;ENVIRONMENT,Patrice Talon;Paul Biya,OMS;Banque Mondiale,"Cotonou, Benin","2.73,2.73,0.0,2.73,1.27,218",,20251031000000-apanews_net-BN-00057,Cooperation verbale,0,0,24,0,Sud,Littoral,Afrique,0.649,0.5682,2025-10,Positif,Neutre,0,-0.43171042925128755,1.0516207248462786,0,8.423322e-05
20251101,2025-11-01,Parti politique,BN,10,Declaration publique,1,0.86,13,3,-1.36,Parakou,9.337,2.6282,fraternite.bj,CORRUPTION;POLITICAL_VIOLENCE;RELIGION;ENVIRONMENT,Patrice Talon,Banque Mondiale;Gouvernement Beninois;Assemblee Nationale,"Parakou, Benin","-1.36,0.0,1.36,1.36,1.09,792",,20251101000000-fraternite_bj-BN-00058,Cooperation verbale,0,1,39,1,Nord,Borgou,Benin,0.543,0.466,2025-11,Neutre,Neutre,0,0.46026155626956056,-0.09231791878002298,0,0.027121972
20251017,2025-10-17,ONG,NG,40,Consultation diplomatique,1,0.01,11,1,-0.58,Parakou,9.337,2.6282,rfi.fr,RELIGION,Macky Sall,Gouvernement Beninois;UNICEF;PNUD,"Parakou, Benin","-0.58,0.0,0.58,0.58,1.88,88",,20251017000000-rfi_fr-BN-00059,Cooperation verbale,0,1,11,1,Nord,Borgou,International,0.5005,0.4855,2025-10,Neutre,Neutre,0,-0.7421553940326977,-0.19220382626639204,0,0.033571787
20250727,2025-07-27,Institution internationale,BN,40,Consultation diplomatique,1,1.03,13,6,5.17,Abomey-Calavi,6.4484,2.3552,fraternite.bj,TERRORISM;CORRUPTION;ECONOMY;PROTEST,,OMS;Gouvernement Beninois;Assemblee Nationale,"Abomey-Calavi, Benin","5.17,5.17,0.0,5.17,1.95,737",,20250727000000-fraternite_bj-BN-00060,Cooperation verbale,0,0,78,0,Sud,Atlantique,Benin,0.5515,0.6293,2025-07,Tres positif,Neutre,0,1.8508890760792045,1.2259004080685318,0,2.709637e-05
20251222,2025-12-22,Gouvernement,BN,36,Critique politique,1,4.12,1,3,-0.47,Cotonou,6.3654,2.4183,apanews.net,DIPLOMACY,Mahamadou Issoufou,ONU;PNUD;Assemblee Nationale,"Cotonou, Benin","-0.47,0.0,0.47,0.47,0.45,671",,20251222000000-apanews_net-BN-00061,Cooperation verbale,0,1,3,0,Sud,Littoral,Afrique,0.706,0.4882,2025-12,Neutre,Stabilisant,0,-1.5751774292620515,0.6016106576229412,0,1.9497955e-05
20251001,2025-10-01,Gouvernement,BN,130,Protestation,3,-8.5,14,7,0.39,Djougou,9.7082,1.6599,fraternite.bj,,Paul Biya,,"Djougou, Benin","0.39,0.39,0.0,0.39,1.08,737",https://www.rfi.fr/img/placeholder.jpg,20251001000000-fraternite_bj-BN-00062,Conflit verbal,1,0,98,1,Nord,Donga,Benin,0.075,0.5098,2025-10,Neutre,Tres destabilisant,1,2.768366500715628,-1.647573918628496,-1,0.99965477
20250311,2025-03-11,Parti politique,BN,40,Consultation diplomatique,1,3.46,5,1,0.48,Cotonou,6.3654,2.4183,fraternite.bj,ENVIRONMENT;POLITICAL_VIOLENCE,,Assemblee Nationale,"Cotonou, Benin","0.48,0.48,0.0,0.48,0.56,238",,20250311000000-fraternite_bj-BN-00063,Cooperation verbale,0,0,5,0,Sud,Littoral,Benin,0.673,0.512,2025-03,Neutre,Stabilisant,0,-1.5221783075930764,0.671791490159702,0,0.0001980363
20250808,2025-08-08,Gouvernement,TG,36,Critique politique,1,5.02,24,3,-1.59,Djougou,9.7082,1.6599,apanews.net,PROTEST;DEVELOPMENT;ENVIRONMENT,Mahamadou Issoufou,OMS,"Djougou, Benin","-1.59,0.0,1.59,1.59,1.0,106",https://www.rfi.fr/img/placeholder.jpg,20250808000000-apanews_net-BN-00064,Cooperation verbale,0,1,72,1,Nord,Donga,Afrique,0.751,0.4602,2025-08,Neutre,Stabilisant,0,2.218428874512854,0.8973151462039535,-1,4.310784e-05
20250819,2025-08-19,Gouvernement,TG,60,Cooperation materielle,2,2.01,17,5,5.23,Cotonou,6.3654,2.4183,bbc.com,HEALTH;POLITICAL_VIOLENCE;TERRORISM;DEVELOPMENT,,UNICEF;Gouvernement Beninois;OMS,"Cotonou, Benin","5.23,5.23,0.0,5.23,1.01,702",https://www.bbc.com/img/default.jpg,20250819000000-bbc_com-BN-00065,Cooperation materielle,0,0,85,0,Sud,Littoral,International,0.6005,0.6308,2025-08,Tres positif,Neutre,0,2.192430358363022,1.488743349445856,0,5.690478e-06
20251017,2025-10-17,Parti politique,NG,20,Appel action,1,2.35,5,7,6.16,Parakou,9.337,2.6282,fraternite.bj,ELECTIONS;CORRUPTION;TERRORISM;ENVIRONMENT,Lionel Zinsou,Banque Mondiale;ONU,"Parakou, Benin","6.16,6.16,0.0,6.16,0.35,107",,20251017000000-fraternite_bj-BN-00066,Cooperation verbale,0,0,35,1,Nord,Borgou,Benin,0.6175,0.654,2025-10,Tres positif,Neutre,0,0.26830369208884336,1.5602971445505056,0,0.00010547754
20251103,2025-11-03,Militaire,BN,120,Menace,3,-7.41,6,3,-2.84,Porto-Novo,6.4969,2.6289,rfi.fr,ENVIRONMENT;PROTEST;DIPLOMACY,,,"Porto-Novo, Benin","-2.84,0.0,2.84,2.84,1.14,562",,20251103000000-rfi_fr-BN-00067,Conflit verbal,1,1,18,0,Sud,Oueme,International,0.1295,0.429,2025-11,Negatif,Tres destabilisant,1,-0.563527594175661,-2.2189444078925518,0,0.99965966
20251227,2025-12-27,ONG,US,10,Declaration publique,1,0.18,3,8,4.53,Porto-Novo,6.4969,2.6289,bbc.com,RELIGION;ENVIRONMENT;PROTEST;DEVELOPMENT,Thomas Boni Yayi;Mahamadou Issoufou,Union Africaine;Banque Mondiale;Assemblee Nationale,"Porto-Novo, Benin","4.53,4.53,0.0,4.53,0.3,757",https://www.rfi.fr/img/placeholder.jpg,20251227000000-bbc_com-BN-00068,Cooperation verbale,0,0,24,0,Sud,Oueme,International,0.509,0.6133,2025-12,Positif,Neutre,0,0.06348311419011407,0.7665699610888853,0,0.0007259345
20251215,2025-12-15,Parti politique,BN,180,Attaque,4,-2.38,5,2,-3.46,Parakou,9.337,2.6282,apanews.net,HUMAN_RIGHTS,Macky Sall,Union Africaine,"Parakou, Benin","-3.46,0.0,3.46,3.46,0.2,369",,20251215000000-apanews_net-BN-00069,Conflit materiel,1,1,10,1,Nord,Borgou,Afrique,0.381,0.4135,2025-12,Negatif,Leg. negatif,1,-1.0993734860907056,-1.2914074947437084,0,0.9676281
20250912,2025-09-12,Medias,FR,120,Menace,3,-5.82,7,3,-2.31,Porto-Novo,6.4969,2.6289,apanews.net,TERRORISM,Lionel Zinsou;Abdoulaye Bio Tchane,ONU;PNUD,"Porto-Novo, Benin","-2.31,0.0,2.31,2.31,1.96,297",,20250912000000-apanews_net-BN-00070,Conflit verbal,1,1,21,0,Sud,Oueme,Afrique,0.209,0.4422,2025-09,Negatif,Destabilisant,1,-0.42593582666170443,-1.76940369045962,0,0.99986434
20250522,2025-05-22,ONG,BN,20,Appel action,1,-0.59,9,8,2.58,Porto-Novo,6.4969,2.6289,apanews.net,,Alassane Ouattara,,"Porto-Novo, Benin","2.58,2.58,0.0,2.58,1.26,473",https://www.bbc.com/img/default.jpg,20250522000000-apanews_net-BN-00071,Cooperation verbale,0,0,72,0,Sud,Oueme,Afrique,0.4705,0.5645,2025-05,Positif,Leg. negatif,0,1.7553652432564815,0.3607494449273741,0,0.0022850893
20250310,2025-03-10,Gouvernement,BN,10,Declaration publique,1,1.81,9,2,1.85,Bohicon,7.1824,2.066,lanouvelletribune.bj,HEALTH;DEVELOPMENT;POLITICAL_VIOLENCE,,Union Africaine;CEDEAO;Assemblee Nationale,"Bohicon, Benin","1.85,1.85,0.0,1.85,0.07,633",,20250310000000-lanouvelletribune_bj-BN-00072,Cooperation verbale,0,0,18,0,Centre,Zou,Benin,0.5905,0.5462,2025-03,Neutre,Neutre,0,-0.6359683661289415,0.6366968866768354,0,0.00030843716
20250330,2025-03-30,Parti politique,GH,130,Protestation,3,-2.56,12,5,-3.11,Bohicon,7.1824,2.066,rfi.fr,,Abdoulaye Bio Tchane;Paul Biya,,"Bohicon, Benin","-3.11,0.0,3.11,3.11,1.61,148",https://www.rfi.fr/img/placeholder.jpg,20250330000000-rfi_fr-BN-00073,Conflit verbal,1,1,60,0,Centre,Zou,International,0.372,0.4222,2025-03,Negatif,Leg. negatif,1,1.2821853988656955,-1.1181860163227237,0,0.9994211
20251225,2025-12-25,Police,US,110,Rejet/opposition,3,-4.78,10,1,-5.51,Lokossa,6.6392,1.7153,bbc.com,ECONOMY,Alassane Ouattara,Assemblee Nationale;PNUD;Banque Mondiale,"Lokossa, Benin","-5.51,0.0,5.51,5.51,1.79,322",https://www.bbc.com/img/default.jpg,20251225000000-bbc_com-BN-00074,Conflit verbal,1,1,10,0,Sud,Mono,International,0.261,0.3622,2025-12,Tres negatif,Destabilisant,1,-0.7499585919893197,-2.139322322973639,0,0.9999577
20250516,2025-05-16,Militaire,BN,110,Rejet/opposition,3,-6.44,6,9,-3.76,Cotonou,6.3654,2.4183,beninwebtv.com,DIPLOMACY,Alassane Ouattara;Lionel Zinsou,FMI,"Cotonou, Benin","-3.76,0.0,3.76,3.76,0.31,200",https://www.bbc.com/img/default.jpg,20250516000000-beninwebtv_com-BN-00075,Conflit verbal,1,1,54,0,Sud,Littoral,Benin,0.178,0.406,2025-05,Negatif,Destabilisant,1,1.390250667847656,-2.1114330557113283,3,0.99988484
20250523,2025-05-23,Parti politique,BN,120,Menace,3,-2.41,4,4,-5.11,Abomey-Calavi,6.4484,2.3552,rfi.fr,,Alassane Ouattara,PNUD;OMS;Union Africaine,"Abomey-Calavi, Benin","-5.11,0.0,5.11,5.11,0.89,177",https://www.rfi.fr/img/placeholder.jpg,20250523000000-rfi_fr-BN-00076,Conflit verbal,1,1,16,0,Sud,Atlantique,International,0.3795,0.3723,2025-05,Tres negatif,Leg. negatif,1,-0.6635418189833335,-1.5982306616184336,0,0.99981743
20251205,2025-12-05,Gouvernement,NG,10,Declaration publique,1,3.12,2,1,-1.07,Abomey-Calavi,6.4484,2.3552,apanews.net,ECONOMY;PROTEST;DIPLOMACY;MILITARY,Thomas Boni Yayi;Patrice Talon,ONU;Assemblee Nationale,"Abomey-Calavi, Benin","-1.07,0.0,1.07,1.07,0.79,95",,20251205000000-apanews_net-BN-00077,Cooperation verbale,0,1,2,0,Sud,Atlantique,Afrique,0.656,0.4732,2025-12,Neutre,Stabilisant,0,-1.8641293940569637,0.27735062850995407,0,0.0046096137
20250706,2025-07-06,Parti politique,GH,40,Consultation diplomatique,1,0.18,8,3,-2.91,Porto-Novo,6.4969,2.6289,lanouvelletribune.bj,ECONOMY;DEVELOPMENT;CORRUPTION,Alassane Ouattara,Union Africaine;Banque Mondiale,"Porto-Novo, Benin","-2.91,0.0,2.91,2.91,0.8,716",,20250706000000-lanouvelletribune_bj-BN-00078,Cooperation verbale,0,1,24,0,Sud,Oueme,Benin,0.509,0.4272,2025-07,Negatif,Neutre,1,-0.3415780335165409,-0.5941311081626699,0,0.115633756
20250111,2025-01-11,Diplomate,TG,10,Declaration publique,1,-1.22,10,1,1.57,Parakou,9.337,2.6282,24haubenin.com,,Paul Biya,Gouvernement Beninois;OMS;Banque Mondiale,"Parakou, Benin","1.57,1.57,0.0,1.57,1.96,370",,20250111000000-24haubenin_com-BN-00079,Cooperation verbale,0,0,10,1,Nord,Borgou,Benin,0.439,0.5392,2025-01,Neutre,Leg. negatif,0,-0.8637502550003779,-0.06380470525061394,0,0.0053337687
20250528,2025-05-28,Militaire,BN,130,Protestation,3,-0.66,3,4,-2.64,Porto-Novo,6.4969,2.6289,fraternite.bj,ELECTIONS,Macky Sall;Alassane Ouattara,Gouvernement Beninois;ONU,"Porto-Novo, Benin","-2.64,0.0,2.64,2.64,1.17,76",,20250528000000-fraternite_bj-BN-00080,Conflit verbal,1,1,12,0,Sud,Oueme,Benin,0.467,0.434,2025-05,Negatif,Leg. negatif,1,-0.8980131875625578,-0.7816440239369002,0,0.8917218
20251019,2025-10-19,Gouvernement,GH,100,Demande,1,2.61,4,6,-2.29,Cotonou,6.3654,2.4183,bbc.com,DIPLOMACY;EDUCATION,Mahamadou Issoufou,PNUD;Banque Mondiale,"Cotonou, Benin","-2.29,0.0,2.29,2.29,1.04,91",,20251019000000-bbc_com-BN-00081,Cooperation verbale,0,1,24,0,Sud,Littoral,International,0.6305,0.4428,2025-10,Negatif,Neutre,0,-0.1970849541412383,0.012071945580311376,0,0.007216081
20251204,2025-12-04,Gouvernement,BN,40,Consultation diplomatique,1,2.12,6,2,-0.26,Cotonou,6.3654,2.4183,matinlibre.com,DEVELOPMENT,,Union Africaine;Assemblee Nationale,"Cotonou, Benin","-0.26,0.0,0.26,0.26,1.36,60",,20251204000000-matinlibre_com-BN-00082,Cooperation verbale,0,1,12,0,Sud,Littoral,Benin,0.606,0.4935,2025-12,Neutre,Neutre,0,-1.0496244115751527,0.27259054023705703,0,0.0055928305
20250207,2025-02-07,Gouvernement,BN,10,Declaration publique,1,-0.65,9,7,0.47,Cotonou,6.3654,2.4183,24haubenin.com,DIPLOMACY,Lionel Zinsou;Mahamadou Issoufou,UNICEF,"Cotonou, Benin","0.47,0.47,0.0,0.47,1.8,610",,20250207000000-24haubenin_com-BN-00083,Cooperation verbale,0,0,63,0,Sud,Littoral,Benin,0.4675,0.5117,2025-02,Neutre,Leg. negatif,0,1.3810419613958165,-0.0618853269389539,0,0.009754653
20251211,2025-12-11,Diplomate,BN,40,Consultation diplomatique,1,1.29,5,1,0.43,Bohicon,7.1824,2.066,lanouvelletribune.bj,,,PNUD;OMS;Assemblee Nationale,"Bohicon, Benin","0.43,0.43,0.0,0.43,1.27,191",,20251211000000-lanouvelletribune_bj-BN-00084,Cooperation verbale,0,0,5,0,Centre,Zou,Benin,0.5645,0.5108,2025-12,Neutre,Neutre,0,-1.4906391785684878,0.2022605798811035,0,0.030836107
20250727,2025-07-27,Diplomate,BN,40,Consultation diplomatique,1,0.77,6,7,5.28,Abomey-Calavi,6.4484,2.3552,rfi.fr,EDUCATION;DEMOCRACY;DEVELOPMENT,Lionel Zinsou,,"Abomey-Calavi, Benin","5.28,5.28,0.0,5.28,0.37,392",,20250727000000-rfi_fr-BN-00085,Cooperation verbale,0,0,42,0,Sud,Atlantique,International,0.5385,0.632,2025-07,Tres positif,Neutre,0,0.5535764492221534,1.0798142891608815,0,0.0028203723
20250729,2025-07-29,Parti politique,BN,110,Rejet/opposition,3,-4.19,7,6,-4.85,Djougou,9.7082,1.6599,24haubenin.com,DIPLOMACY;RELIGION,Alassane Ouattara;Patrice Talon,PNUD;OMS,"Djougou, Benin","-4.85,0.0,4.85,4.85,0.52,433",,20250729000000-24haubenin_com-BN-00086,Conflit verbal,1,1,42,1,Nord,Donga,Benin,0.2905,0.3788,2025-07,Negatif,Destabilisant,1,0.6202479809418276,-1.8556714692360479,0,0.9995009
20250101,2025-01-01,Parti politique,BN,100,Demande,1,2.46,4,5,5.41,Bohicon,7.1824,2.066,matinlibre.com,DIPLOMACY;HEALTH;EDUCATION;DEMOCRACY,,,"Bohicon, Benin","5.41,5.41,0.0,5.41,0.66,134",https://www.rfi.fr/img/placeholder.jpg,20250101000000-matinlibre_com-BN-00087,Cooperation verbale,0,0,20,0,Centre,Zou,Benin,0.623,0.6352,2025-01,Tres positif,Neutre,0,-0.544855148453204,1.4054407571978116,0,3.7994832e-05
20251226,2025-12-26,Diplomate,NG,140,Refus cooperation,3,-2.61,11,3,-4.4,Cotonou,6.3654,2.4183,bbc.com,PROTEST;ENVIRONMENT,Abdoulaye Bio Tchane,CEDEAO;Assemblee Nationale;Union Africaine,"Cotonou, Benin","-4.4,0.0,4.4,4.4,1.77,657",https://www.rfi.fr/img/placeholder.jpg,20251226000000-bbc_com-BN-00088,Conflit verbal,1,1,33,0,Sud,Littoral,International,0.3695,0.39,2025-12,Negatif,Leg. negatif,1,0.206819684408387,-1.4228243090483264,0,0.9992489
20250306,2025-03-06,Syndicat,BN,50,Appel cooperation,1,2.57,11,7,3.01,Ouidah,6.36,2.0852,beninwebtv.com,CORRUPTION,Patrice Talon;Alassane Ouattara,Assemblee Nationale,"Ouidah, Benin","3.01,3.01,0.0,3.01,0.4,688",,20250306000000-beninwebtv_com-BN-00089,Cooperation verbale,0,0,77,0,Sud,Atlantique,Benin,0.6285,0.5752,2025-03,Positif,Neutre,0,1.822000638331165,1.132942541761027,0,5.9961298e-05
20250101,2025-01-01,Gouvernement,US,10,Declaration publique,1,2.39,3,1,-0.7,Lokossa,6.6392,1.7153,24haubenin.com,DIPLOMACY;EDUCATION,Patrice Talon,ONU;CEDEAO;Union Africaine,"Lokossa, Benin","-0.7,0.0,0.7,0.7,0.35,592",,20250101000000-24haubenin_com-BN-00090,Cooperation verbale,0,1,3,0,Sud,Mono,Benin,0.6195,0.4825,2025-01,Neutre,Neutre,0,-1.7367658379321262,0.20273930850588173,0,0.005213375
20250831,2025-08-31,Parti politique,GH,110,Rejet/opposition,3,-3.26,11,3,-1.51,Porto-Novo,6.4969,2.6289,fraternite.bj,DEMOCRACY;DEVELOPMENT;EDUCATION;HEALTH,,CEDEAO;Union Africaine;PNUD,"Porto-Novo, Benin","-1.51,0.0,1.51,1.51,1.53,775",,20250831000000-fraternite_bj-BN-00091,Conflit verbal,1,1,33,0,Sud,Oueme,Benin,0.337,0.4622,2025-08,Neutre,Destabilisant,1,0.19054396734912113,-1.022383701118529,0,0.99308854
20251112,2025-11-12,Parti politique,BN,110,Rejet/opposition,3,-3.55,6,4,-10.71,Abomey-Calavi,6.4484,2.3552,rfi.fr,RELIGION;ELECTIONS;DEVELOPMENT,Paul Biya,,"Abomey-Calavi, Benin","-10.71,0.0,10.71,10.71,1.51,540",https://www.bbc.com/img/default.jpg,20251112000000-rfi_fr-BN-00092,Conflit verbal,1,1,24,0,Sud,Atlantique,International,0.3225,0.2322,2025-11,Tres negatif,Destabilisant,1,-0.22251675610418667,-2.8550277392304655,0,0.9999672
20250125,2025-01-25,Diplomate,BN,70,Aide/assistance,2,0.34,7,5,3.67,Malanville,11.8683,3.3836,bbc.com,MILITARY;DIPLOMACY;ENVIRONMENT,,,"Malanville, Benin","3.67,3.67,0.0,3.67,0.19,782",,20250125000000-bbc_com-BN-00093,Cooperation materielle,0,0,35,1,Nord,Alibori,International,0.517,0.5918,2025-01,Positif,Neutre,0,0.1307596722238069,0.6806693062166455,0,0.0030221057
20251213,2025-12-13,Gouvernement,NG,120,Menace,3,1.72,4,3,-5.32,Parakou,9.337,2.6282,24haubenin.com,,,CEDEAO;Assemblee Nationale,"Parakou, Benin","-5.32,0.0,5.32,5.32,1.62,417",,20251213000000-24haubenin_com-BN-00094,Conflit verbal,1,1,12,1,Nord,Borgou,Benin,0.586,0.367,2025-12,Tres negatif,Neutre,1,-1.0025928860369413,-0.7707019911493443,0,0.9327843
20250219,2025-02-19,Syndicat,BN,60,Cooperation materielle,2,3.49,13,4,3.98,Ouidah,6.36,2.0852,beninwebtv.com,PROTEST,Mahamadou Issoufou,ONU,"Ouidah, Benin","3.98,3.98,0.0,3.98,1.46,314",,20250219000000-beninwebtv_com-BN-00095,Cooperation materielle,0,0,52,0,Sud,Atlantique,Benin,0.6745,0.5995,2025-02,Positif,Stabilisant,0,0.8588775176595091,1.482886587004287,0,5.7422683e-05
20251214,2025-12-14,Diplomate,BN,60,Cooperation materielle,2,1.77,4,4,2.9,Cotonou,6.3654,2.4183,beninwebtv.com,MILITARY;PROTEST;DIPLOMACY,Paul Biya,PNUD;Union Africaine;Assemblee Nationale,"Cotonou, Benin","2.9,2.9,0.0,2.9,0.25,261",https://www.rfi.fr/img/placeholder.jpg,20251214000000-beninwebtv_com-BN-00096,Cooperation materielle,0,0,16,0,Sud,Littoral,Benin,0.5885,0.5725,2025-12,Positif,Neutre,0,-0.7944477071235537,0.7818867881065119,0,0.00025678697
20250829,2025-08-29,Parti politique,BN,50,Appel cooperation,1,0.16,9,7,-1.59,Cotonou,6.3654,2.4183,matinlibre.com,,,,"Cotonou, Benin","-1.59,0.0,1.59,1.59,0.05,794",https://www.rfi.fr/img/placeholder.jpg,20250829000000-matinlibre_com-BN-00097,Cooperation verbale,0,1,63,0,Sud,Littoral,Benin,0.508,0.4602,2025-08,Neutre,Neutre,0,1.3876852588504507,-0.2740038436915637,0,0.03619407
20250201,2025-02-01,Parti politique,GH,10,Declaration publique,1,-0.39,1,2,-4.09,Porto-Novo,6.4969,2.6289,lanouvelletribune.bj,EDUCATION;DIPLOMACY;CORRUPTION;HEALTH,Abdoulaye Bio Tchane;Thomas Boni Yayi,OMS;Union Africaine;FMI,"Porto-Novo, Benin","-4.09,0.0,4.09,4.09,1.51,210",,20250201000000-lanouvelletribune_bj-BN-00098,Cooperation verbale,0,1,2,0,Sud,Oueme,Benin,0.4805,0.3978,2025-02,Negatif,Leg. negatif,1,-1.6928656477474457,-1.0353257762986041,0,0.22754242
20250202,2025-02-02,Parti politique,TG,10,Declaration publique,1,0.09,14,3,-1.44,Abomey-Calavi,6.4484,2.3552,24haubenin.com,,,Assemblee Nationale;CEDEAO;Gouvernement Beninois,"Abomey-Calavi, Benin","-1.44,0.0,1.44,1.44,1.31,103",https://www.bbc.com/img/default.jpg,20250202000000-24haubenin_com-BN-00099,Cooperation verbale,0,1,42,0,Sud,Atlantique,Benin,0.5045,0.464,2025-02,Neutre,Neutre,0,0.6370798108101512,-0.2570350891622167,0,0.020086486
20250719,2025-07-19,Medias,BN,10,Declaration publique,1,-0.29,18,1,-2.42,Kandi,11.1342,2.9394,lanouvelletribune.bj,EDUCATION,Paul Biya,Assemblee Nationale;Gouvernement Beninois,"Kandi, Benin","-2.42,0.0,2.42,2.42,1.36,236",,20250719000000-lanouvelletribune_bj-BN-00100,Cooperation verbale,0,1,18,1,Nord,Alibori,Benin,0.4855,0.4395,2025-07,Negatif,Leg. negatif,1,0.11980900951810444,-0.5220453329590574,1,0.13546602
20250822,2025-08-22,Militaire,BN,100,Demande,1,7.78,9,4,-0.2,Malanville,11.8683,3.3836,beninwebtv.com,HUMAN_RIGHTS;POLITICAL_VIOLENCE;DIPLOMACY,Alassane Ouattara,ONU;OMS;Union Africaine,"Malanville, Benin","-0.2,0.0,0.2,0.2,0.72,441",https://www.rfi.fr/img/placeholder.jpg,20250822000000-beninwebtv_com-BN-00101,Cooperation verbale,0,1,36,1,Nord,Alibori,Benin,0.889,0.495,2025-08,Neutre,Tres stabilisant,0,0.0843870904851969,1.5543543509408764,-1,0.00013307923
20250126,2025-01-26,ONG,FR,40,Consultation diplomatique,1,0.24,14,3,4.54,Porto-Novo,6.4969,2.6289,apanews.net,MILITARY,,Union Africaine,"Porto-Novo, Benin","4.54,4.54,0.0,4.54,1.79,191",,20250126000000-apanews_net-BN-00102,Cooperation verbale,0,0,42,0,Sud,Oueme,Afrique,0.512,0.6135,2025-01,Positif,Neutre,0,0.5819301115264762,0.8896397903375605,0,0.0013113868
20250211,2025-02-11,Diplomate,BN,60,Cooperation materielle,2,1.92,10,4,-0.87,Cotonou,6.3654,2.4183,fraternite.bj,,Patrice Talon;Thomas Boni Yayi,,"Cotonou, Benin","-0.87,0.0,0.87,0.87,0.65,281",,20250211000000-fraternite_bj-BN-00103,Cooperation materielle,0,1,40,0,Sud,Littoral,Benin,0.596,0.4782,2025-02,Neutre,Neutre,0,0.36187071005620336,0.2002445069217633,0,0.007323073
20250302,2025-03-02,Parti politique,BN,145,Manifestation/revolte,4,-2.99,6,4,-3.29,Kandi,11.1342,2.9394,fraternite.bj,DEMOCRACY;PROTEST;ELECTIONS;HUMAN_RIGHTS,,,"Kandi, Benin","-3.29,0.0,3.29,3.29,0.65,188",,20250302000000-fraternite_bj-BN-00104,Conflit materiel,1,1,24,1,Nord,Alibori,Benin,0.3505,0.4178,2025-03,Negatif,Leg. negatif,1,-0.29634283169094944,-1.3521288454785925,0,0.99043244
20250210,2025-02-10,Medias,BN,36,Critique politique,1,4.83,7,1,1.94,Abomey-Calavi,6.4484,2.3552,lanouvelletribune.bj,ELECTIONS;TERRORISM;EDUCATION;RELIGION,,OMS;Gouvernement Beninois,"Abomey-Calavi, Benin","1.94,1.94,0.0,1.94,1.86,721",,20250210000000-lanouvelletribune_bj-BN-00105,Cooperation verbale,0,0,7,0,Sud,Atlantique,Benin,0.7415,0.5485,2025-02,Neutre,Stabilisant,0,-1.3143737707360807,1.256718399505425,0,3.8426704e-05
20250510,2025-05-10,Militaire,BN,50,Appel cooperation,1,2.86,8,7,2.03,Cotonou,6.3654,2.4183,lanouvelletribune.bj,ENVIRONMENT;DIPLOMACY;DEMOCRACY,Paul Biya,ONU;OMS;PNUD,"Cotonou, Benin","2.03,2.03,0.0,2.03,1.51,70",,20250510000000-lanouvelletribune_bj-BN-00106,Cooperation verbale,0,0,56,0,Sud,Littoral,Benin,0.643,0.5508,2025-05,Positif,Neutre,0,1.0620345429368017,0.9557564414151777,0,0.00012166712
20251221,2025-12-21,Gouvernement,BN,110,Rejet/opposition,3,-7.31,9,2,-1.56,Parakou,9.337,2.6282,lanouvelletribune.bj,,Lionel Zinsou;Alassane Ouattara,,"Parakou, Benin","-1.56,0.0,1.56,1.56,1.78,142",,20251221000000-lanouvelletribune_bj-BN-00107,Conflit verbal,1,1,18,1,Nord,Borgou,Benin,0.1345,0.461,2025-12,Neutre,Tres destabilisant,1,-0.4750006152638187,-1.9343680749006709,0,0.99974865
